fw_load_avg_1_min;fw_load_avg_5_min;fw_load_avg_15_min;fw_cpu_used;mem_used;root_used;log_used;fw_total_alloc;total_rx_packets;total_tx_packets;created_at
0,25;0,37;0,16;2;7920799;10093235;10314000;647843711;19137884;1823645;2024-11-08 19:06:23.837
0,33;0,22;0,26;0;7922176;10093197;10314312;647205510;19136679;1823695;2024-11-08 19:07:08.070
0,35;0,33;0,23;0;7922409;10093046;10315163;647697112;19133786;1823635;2024-11-08 19:10:49.282
0,41;0,34;0,12;2;7917960;10093116;10315227;647979581;19134459;1823684;2024-11-08 19:10:56.592
0,32;0,02;0,20;0;7925357;10093162;10314667;647687867;19137432;1823637;2024-11-08 19:14:27.842
0,13;0,33;0,24;1;7927210;10093190;10314960;647427801;19136732;1823623;2024-11-08 19:16:53.722
0,36;0,30;0,19;1;7924154;10093116;10315530;647302019;19134972;1823677;2024-11-08 19:17:31.369
0,17;0,11;0,33;0;7926078;10093135;10315155;648312180;19135654;1823610;2024-11-08 19:19:38.497
0,33;0,29;0,23;0;7925230;10093217;10315092;647968242;19137642;1823569;2024-11-08 19:22:28.032
0,25;0,39;0,23;1;7923967;10093182;10315187;647864667;19134958;1823639;2024-11-08 19:22:46.395
0,17;0,33;0,24;0;7921766;10093257;10315702;647873766;19136146;1823617;2024-11-08 19:25:25.379
0,21;0,27;0,28;0;7923326;10093249;10315434;647774973;19137716;1823614;2024-11-08 19:26:57.131
0,31;0,22;0,22;1;7918463;10093266;10315461;647846448;19137292;1823712;2024-11-08 19:29:42.289
0,28;0,32;0,21;0;7924045;10093228;10315209;648046444;19138030;1823724;2024-11-08 19:30:43.241
0,17;0,21;0,16;0;7921224;10093180;10315132;647738103;19135171;1823657;2024-11-08 19:33:03.665
0,18;0,09;0,11;0;7924310;10093107;10315970;647707160;19136303;1823713;2024-11-08 19:35:57.723
0,38;0,34;0,28;0;7919553;10093270;10315827;647736130;19137945;1823609;2024-11-08 19:37:17.178
0,34;0,30;0,29;1;7923993;10093218;10315685;648095847;19138636;1823593;2024-11-08 19:39:13.475
0,30;0,43;0,18;0;7922384;10093188;10315657;647563434;19137077;1823661;2024-11-08 19:41:16.537
0,03;0,51;0,17;0;7922777;10093183;10314427;647883209;19135266;1823745;2024-11-08 19:44:12.657
0,14;0,31;0,28;0;7920382;10093182;10314265;648275070;19136222;1823696;2024-11-08 19:46:08.984
0,32;0,12;0,27;1;7921489;10093206;10314624;648127842;19134780;1823630;2024-11-08 19:48:22.362
0,17;0,29;0,21;1;7926578;10093249;10315564;647381232;19139478;1823731;2024-11-08 19:48:30.826
0,20;0,38;0,21;2;7920522;10093151;10315129;647530299;19136785;1823636;2024-11-08 19:52:29.167
0,24;0,15;0,24;0;7925556;10093166;10315271;647265748;19137105;1823762;2024-11-08 19:54:18.814
0,31;0,32;0,28;0;7921461;10093231;10314998;647771315;19135529;1823692;2024-11-08 19:56:47.556
0,15;0,20;0,23;2;7917532;10093073;10315173;647816220;19136022;1823657;2024-11-08 19:57:12.068
0,13;0,31;0,25;0;7922146;10093240;10316350;647853693;19135602;1823719;2024-11-08 19:59:20.586
0,20;0,24;0,34;0;7923522;10093212;10315372;647966403;19136540;1823623;2024-11-08 20:01:51.330
0,09;0,26;0,33;1;7924280;10093137;10315872;648061897;19135622;1823780;2024-11-08 20:02:48.505
0,16;0,40;0,19;2;7922374;10093142;10315951;647730721;19138731;1823752;2024-11-08 20:05:54.462
0,28;0,28;0,28;0;7925853;10093183;10315444;648057434;19135973;1823704;2024-11-08 20:08:56.259
0,21;0,23;0,26;2;7928380;10093276;10315452;647494445;19137952;1823772;2024-11-08 20:10:07.389
0,20;0,14;0,31;1;7928602;10093208;10314193;647820172;19139345;1823710;2024-11-08 20:10:32.022
0,18;0,43;0,22;0;7924460;10093145;10314658;647666517;19138121;1823791;2024-11-08 20:14:42.361
0,14;0,01;0,35;0;7922767;10093138;10314635;647987978;19137638;1823655;2024-11-08 20:14:43.141
0,32;0,17;0,19;0;7922997;10093181;10315339;647443620;19139406;1823795;2024-11-08 20:16:36.331
0,24;0,33;0,23;0;7923004;10093228;10314866;648230141;19139022;1823712;2024-11-08 20:20:19.685
0,22;0,22;0,28;1;7927247;10093243;10315390;647701213;19137981;1823751;2024-11-08 20:22:59.871
0,13;0,32;0,23;0;7927700;10093264;10314831;647640430;19137212;1823805;2024-11-08 20:23:14.162
0,39;0,16;0,18;0;7924796;10093258;10315595;647786291;19138135;1823678;2024-11-08 20:26:57.843
0,10;0,24;0,22;0;7927172;10093193;10315863;647731362;19136465;1823685;2024-11-08 20:27:25.203
0,27;0,33;0,17;2;7928981;10093309;10315372;647673693;19139594;1823779;2024-11-08 20:29:21.807
0,17;0,31;0,28;0;7926061;10093138;10314898;647825390;19137683;1823792;2024-11-08 20:31:29.128
0,39;0,18;0,30;0;7922239;10093184;10314637;647961182;19139273;1823712;2024-11-08 20:33:48.585
0,23;0,17;0,22;0;7927217;10093163;10315239;647616905;19140910;1823752;2024-11-08 20:34:37.253
0,21;0,28;0,32;0;7921332;10093209;10315749;648077314;19140289;1823636;2024-11-08 20:36:44.266
0,28;0,15;0,25;0;7927908;10093196;10315626;648294380;19139897;1823827;2024-11-08 20:39:35.414
0,07;0,34;0,27;0;7927176;10093167;10315520;647704600;19138321;1823774;2024-11-08 20:41:19.650
0,08;0,28;0,21;0;7923313;10093212;10314896;647668478;19140898;1823754;2024-11-08 20:43:52.853
0,32;0,33;0,24;0;7927854;10093204;10315421;648165291;19136851;1823698;2024-11-08 20:45:08.207
0,27;0,37;0,28;1;7926333;10093167;10315613;647895073;19137536;1823787;2024-11-08 20:47:38.048
0,27;0,18;0,25;0;7920080;10093196;10315754;647862621;19138331;1823843;2024-11-08 20:48:32.993
0,23;0,33;0,20;0;7922486;10093209;10315192;647725793;19138064;1823816;2024-11-08 20:51:19.242
0,30;0,27;0,19;2;7920592;10093199;10315755;647925340;19141803;1823677;2024-11-08 20:53:40.004
0,30;0,55;0,24;0;7921204;10093253;10315688;647808988;19141320;1823721;2024-11-08 20:55:57.254
0,17;0,33;0,17;0;7919382;10093213;10315330;647638293;19138157;1823732;2024-11-08 20:58:13.446
0,10;0,21;0,32;0;7922562;10093217;10315295;648168589;19139444;1823731;2024-11-08 20:59:59.713
0,31;0,37;0,30;0;7925066;10093317;10315596;647841257;19137562;1823705;2024-11-08 21:01:05.724
0,17;0,35;0,25;0;7921110;10093217;10315850;647662101;19141711;1823772;2024-11-08 21:04:29.912
0,25;0,40;0,14;0;7921302;10093178;10315014;647916371;19139645;1823827;2024-11-08 21:06:42.295
0,27;0,38;0,27;0;7923618;10093217;10314548;647561163;19139590;1823735;2024-11-08 21:07:00.951
0,25;0,30;0,20;0;7922317;10093231;10315783;647717553;19141564;1823862;2024-11-08 21:09:49.580
0,29;0,33;0,25;0;7923926;10093154;10315486;647828932;19139222;1823815;2024-11-08 21:12:08.655
0,32;0,02;0,26;0;7926310;10093132;10314769;647513765;19138779;1823770;2024-11-08 21:12:39.282
0,31;0,35;0,31;2;7926857;10093187;10314422;647601722;19142492;1823675;2024-11-08 21:16:24.341
0,10;0,22;0,24;0;7923679;10093202;10314991;647730103;19138133;1823782;2024-11-08 21:18:30.483
0,16;0,31;0,20;0;7924796;10093181;10315001;647807853;19140062;1823814;2024-11-08 21:18:56.820
0,06;0,33;0,26;0;7919038;10093177;10315020;647794939;19138079;1823806;2024-11-08 21:21:52.835
0,37;0,38;0,26;0;7923128;10093248;10314825;647619964;19141450;1823833;2024-11-08 21:23:25.765
0,18;0,17;0,28;0;7926166;10093345;10315227;647749875;19142198;1823819;2024-11-08 21:25:37.587
0,05;0,16;0,22;0;7925152;10093217;10315478;647721768;19140166;1823785;2024-11-08 21:28:59.048
0,39;0,31;0,22;0;7922600;10093275;10316220;647517883;19140620;1823709;2024-11-08 21:30:50.932
0,35;0,18;0,26;1;7928045;10093301;10316354;647434526;19139986;1823791;2024-11-08 21:31:05.221
0,12;0,30;0,25;2;7922338;10093165;10315935;647955496;19141158;1823826;2024-11-08 21:33:08.615
0,13;0,33;0,25;0;7923390;10093192;10315094;648015133;19140970;1823718;2024-11-08 21:36:31.864
0,22;0,28;0,21;0;7926514;10093217;10315911;647882741;19141738;1823862;2024-11-08 21:38:11.830
0,35;0,31;0,18;0;7923090;10093279;10315372;648037151;19142356;1823800;2024-11-08 21:39:04.362
0,16;0,37;0,26;0;7923850;10093224;10316004;647565891;19142703;1823880;2024-11-08 21:40:51.948
0,31;0,28;0,23;0;7922921;10093238;10315484;647994944;19143505;1823900;2024-11-08 21:43:31.585
0,32;0,30;0,27;0;7920682;10093130;10315517;647473854;19143537;1823797;2024-11-08 21:45:04.767
0,18;0,28;0,22;0;7922554;10093192;10316032;647884759;19140391;1823903;2024-11-08 21:47:13.677
0,29;0,32;0,28;0;7922917;10093259;10315882;647600326;19143209;1823872;2024-11-08 21:49:04.128
0,37;0,32;0,28;0;7924480;10093186;10315521;647802773;19142710;1823787;2024-11-08 21:51:30.434
0,25;0,35;0,25;1;7919954;10093157;10315098;647849300;19140167;1823851;2024-11-08 21:54:45.245
0,17;0,17;0,29;1;7921216;10093221;10315443;648129689;19143443;1823849;2024-11-08 21:55:12.732
0,28;0,31;0,22;0;7923352;10093160;10315528;647952128;19143994;1823799;2024-11-08 21:57:14.957
0,16;0,13;0,23;0;7918513;10093225;10315743;647946374;19142631;1823835;2024-11-08 21:59:53.820
0,41;0,27;0,24;0;7923340;10093146;10315398;647898286;19144204;1823863;2024-11-08 22:01:25.275
0,33;0,22;0,23;1;7923581;10093223;10315498;647522593;19142043;1823796;2024-11-08 22:04:23.925
0,19;0,31;0,22;1;7930272;10093186;10315879;647985296;19140184;1823751;2024-11-08 22:05:16.374
0,39;0,18;0,25;0;7927743;10093184;10315006;647829816;19141096;1823897;2024-11-08 22:06:49.068
0,36;0,19;0,20;0;7925398;10093288;10315111;647748207;19143015;1823785;2024-11-08 22:10:38.208
0,13;0,16;0,29;1;7922805;10093210;10315960;648105093;19143957;1823811;2024-11-08 22:11:45.135
0,23;0,34;0,19;0;7920967;10093275;10315401;647936086;19141499;1823894;2024-11-08 22:12:55.060
0,48;0,33;0,33;1;7928672;10093165;10315151;648151697;19144734;1823796;2024-11-08 22:15:05.788
0,29;0,19;0,30;2;7927700;10093226;10314830;647688506;19144133;1823895;2024-11-08 22:17:54.185
0,33;0,24;0,30;2;7919556;10093195;10315846;647919871;19144601;1823793;2024-11-08 22:19:46.288
0,31;0,19;0,31;0;7925765;10093228;10314899;648074558;19143129;1823780;2024-11-08 22:20:33.404
0,24;0,32;0,20;0;7928919;10093304;10315284;647802435;19143655;1823794;2024-11-08 22:24:06.320
0,25;0,35;0,22;1;7925140;10093097;10315147;647532664;19141103;1823801;2024-11-08 22:26:30.617
0,12;0,23;0,34;0;7926128;10093195;10316239;647765455;19142305;1823915;2024-11-08 22:28:35.319
0,33;0,34;0,21;0;7922993;10093220;10315983;647822412;19142039;1823874;2024-11-08 22:29:49.227
0,21;0,24;0,26;1;7918602;10093204;10315779;647787547;19143260;1823875;2024-11-08 22:30:55.271
0,17;0,33;0,29;0;7927450;10093193;10315604;647748349;19143263;1823912;2024-11-08 22:34:07.681
0,20;0,24;0,22;0;7922303;10093165;10315937;647917518;19145672;1823935;2024-11-08 22:35:00.193
0,09;0,27;0,31;1;7922156;10093184;10315948;647541988;19144029;1823817;2024-11-08 22:38:52.723
0,29;0,23;0,22;0;7925865;10093215;10315991;647463013;19141949;1823909;2024-11-08 22:39:08.776
0,16;0,32;0,21;0;7921156;10093147;10314851;648455941;19145087;1823916;2024-11-08 22:42:21.988
0,28;0,23;0,17;1;7922305;10093221;10316258;647917371;19142157;1823767;2024-11-08 22:43:15.516
0,22;0,47;0,25;0;7920786;10093228;10316108;647577639;19141916;1823940;2024-11-08 22:46:05.123
0,31;0,29;0,24;0;7924732;10093204;10314821;647885132;19143790;1823812;2024-11-08 22:47:59.149
0,15;0,11;0,23;0;7921363;10093252;10315521;648163109;19142235;1823932;2024-11-08 22:49:26.827
0,43;0,15;0,29;2;7928548;10093166;10315557;647927401;19141982;1823939;2024-11-08 22:52:45.804
0,25;0,26;0,29;1;7923311;10093199;10315523;647968210;19142305;1823949;2024-11-08 22:54:01.042
0,14;0,36;0,29;0;7923183;10093219;10316320;648132573;19144279;1823898;2024-11-08 22:56:58.473
0,33;0,26;0,27;0;7927823;10093245;10315058;648340231;19145113;1823876;2024-11-08 22:57:13.212
0,20;0,28;0,30;0;7925320;10093155;10315663;647775206;19145059;1823884;2024-11-08 22:59:55.246
0,03;0,24;0,26;0;7926153;10093118;10315566;647980269;19146344;1823853;2024-11-08 23:02:20.814
0,16;0,11;0,22;0;7926565;10093177;10316485;647790085;19146066;1823975;2024-11-08 23:03:35.806
0,29;0,32;0,16;0;7925176;10093222;10316638;647420521;19142854;1823795;2024-11-08 23:05:51.960
0,35;0,26;0,21;0;7925374;10093197;10315917;647927304;19143279;1823789;2024-11-08 23:08:39.979
0,17;0,23;0,21;0;7922486;10093123;10316856;647392902;19142376;1823966;2024-11-08 23:09:23.745
0,22;0,28;0,28;0;7922682;10093329;10314351;648000449;19147077;1823939;2024-11-08 23:11:23.323
0,16;0,21;0,31;0;7924919;10093212;10315606;647934754;19145884;1823814;2024-11-08 23:13:01.588
0,32;0,37;0,28;0;7923677;10093154;10315333;648026437;19145521;1823796;2024-11-08 23:16:06.306
0,33;0,17;0,29;0;7925658;10093191;10315060;647807844;19142604;1823985;2024-11-08 23:18:57.452
0,18;0,26;0,21;0;7923813;10093240;10314932;647769450;19144033;1823907;2024-11-08 23:20:21.661
0,26;0,16;0,22;0;7918210;10093143;10316184;647938058;19145430;1823885;2024-11-08 23:21:55.689
0,31;0,27;0,22;1;7923251;10093188;10315419;648097789;19145085;1823870;2024-11-08 23:22:34.531
0,24;0,19;0,27;0;7925663;10093311;10314817;647984374;19143246;1823869;2024-11-08 23:24:46.201
0,26;0,14;0,34;1;7921798;10093152;10315433;647872108;19143057;1823892;2024-11-08 23:28:44.686
0,12;0,24;0,23;0;7918741;10093265;10316195;647871849;19147258;1823849;2024-11-08 23:28:48.538
0,15;0,31;0,29;1;7929246;10093252;10315605;647815166;19144155;1823870;2024-11-08 23:31:03.134
0,27;0,30;0,26;0;7925605;10093171;10315427;648097200;19144486;1823914;2024-11-08 23:34:04.023
0,19;0,38;0,24;0;7919126;10093226;10315889;648119318;19144341;1823842;2024-11-08 23:35:31.085
0,36;0,30;0,27;0;7926499;10093159;10315139;648024013;19145301;1823845;2024-11-08 23:36:48.793
0,22;0,35;0,22;0;7919544;10093240;10314897;647896847;19144270;1823884;2024-11-08 23:39:14.645
0,18;0,33;0,27;0;7924097;10093217;10316310;648085402;19147352;1824019;2024-11-08 23:42:39.540
0,25;0,30;0,34;0;7919969;10093169;10315564;648014802;19148238;1823900;2024-11-08 23:42:57.178
0,11;0,24;0,38;1;7926263;10093169;10316526;647746303;19146062;1823868;2024-11-08 23:45:19.373
0,20;0,32;0,32;0;7930558;10093219;10315681;648432492;19145827;1823989;2024-11-08 23:48:54.931
0,06;0,30;0,31;0;7925054;10093297;10315531;648215700;19145477;1823855;2024-11-08 23:50:34.851
0,26;0,28;0,28;0;7922681;10093099;10314406;647996868;19143814;1823834;2024-11-08 23:51:50.129
0,43;0,32;0,27;0;7923513;10093119;10314993;648143820;19147996;1823864;2024-11-08 23:53:14.406
0,33;0,16;0,16;0;7925513;10093178;10316699;647785385;19145787;1824028;2024-11-08 23:55:15.396
0,28;0,32;0,20;2;7921489;10093228;10316325;647733021;19145156;1823872;2024-11-08 23:57:12.579
0,35;0,32;0,26;1;7920657;10093246;10315512;647934121;19148692;1823876;2024-11-08 23:59:53.920
0,43;0,42;0,28;0;7921755;10093207;10315401;648246468;19144942;1823923;2024-11-09 00:01:30.506
0,38;0,38;0,25;2;7923477;10093201;10315666;648111277;19145904;1824033;2024-11-09 00:02:47.241
0,27;0,32;0,26;0;7919445;10093102;10316016;648040182;19149062;1823844;2024-11-09 00:05:03.173
0,33;0,22;0,20;0;7928867;10093211;10315636;648222690;19148039;1823955;2024-11-09 00:06:54.865
0,34;0,30;0,20;0;7923582;10093228;10315234;648147750;19147332;1823944;2024-11-09 00:10:24.826
0,34;0,29;0,27;0;7928288;10093246;10315648;647951013;19146989;1823953;2024-11-09 00:11:05.915
0,40;0,37;0,25;0;7925082;10093161;10316014;647841126;19144656;1824048;2024-11-09 00:12:58.533
0,29;0,35;0,26;0;7928193;10093179;10315677;648294833;19148462;1824029;2024-11-09 00:16:29.901
0,35;0,24;0,16;0;7923743;10093291;10315957;647956103;19147016;1824055;2024-11-09 00:16:43.280
0,02;0,15;0,32;0;7926640;10093112;10316232;648127416;19146806;1823929;2024-11-09 00:19:14.024
0,28;0,34;0,26;0;7923497;10093267;10316121;647782155;19145490;1823995;2024-11-09 00:20:33.577
0,25;0,15;0,27;2;7925566;10093150;10315711;647908506;19148858;1823922;2024-11-09 00:22:33.962
0,33;0,32;0,18;1;7925590;10093218;10316162;647873376;19145902;1823942;2024-11-09 00:25:02.856
0,25;0,29;0,23;0;7922339;10093155;10316671;647841626;19147510;1824043;2024-11-09 00:27:17.255
0,21;0,08;0,34;0;7918356;10093182;10315898;648221684;19145692;1823977;2024-11-09 00:30:19.573
0,29;0,36;0,22;0;7926265;10093213;10315621;647752723;19149633;1823959;2024-11-09 00:31:59.741
0,17;0,15;0,23;2;7929299;10093261;10315773;648275757;19149672;1823911;2024-11-09 00:34:10.091
0,17;0,20;0,37;0;7916881;10093203;10315830;648044048;19147273;1824044;2024-11-09 00:34:34.795
0,32;0,10;0,23;0;7921443;10093154;10315840;647959816;19148901;1823976;2024-11-09 00:37:13.916
0,18;0,20;0,23;2;7918917;10093187;10315468;648103480;19148517;1824009;2024-11-09 00:39:19.458
0,38;0,31;0,26;2;7930588;10093122;10315915;647750727;19147174;1823897;2024-11-09 00:42:12.463
0,27;0,23;0,20;0;7923033;10093279;10315809;647725358;19149507;1823979;2024-11-09 00:42:40.844
0,20;0,18;0,30;1;7920479;10093255;10316464;647645375;19149317;1824067;2024-11-09 00:46:57.492
0,40;0,34;0,33;2;7925268;10093164;10316319;647894732;19149786;1824004;2024-11-09 00:48:43.048
0,29;0,28;0,20;0;7927235;10093143;10316206;648139841;19148817;1823976;2024-11-09 00:50:43.851
0,14;0,39;0,22;0;7926390;10093240;10315604;647768692;19146216;1824039;2024-11-09 00:51:06.295
0,10;0,39;0,20;0;7926550;10093173;10315599;647928190;19147146;1824027;2024-11-09 00:54:50.398
0,37;0,14;0,13;1;7921898;10093178;10315687;647990140;19147993;1823982;2024-11-09 00:56:00.325
0,31;0,19;0,30;0;7921334;10093186;10316610;647994659;19148509;1824009;2024-11-09 00:58:26.649
0,51;0,31;0,23;0;7922295;10093223;10315978;647501415;19150474;1824089;2024-11-09 00:59:56.647
0,06;0,35;0,32;0;7924623;10093115;10315904;648017473;19150216;1824018;2024-11-09 01:02:45.885
0,09;0,17;0,31;0;7929250;10093207;10316624;647796838;19147112;1823949;2024-11-09 01:03:40.260
0,03;0,25;0,32;0;7924692;10093235;10315422;647773678;19149954;1824007;2024-11-09 01:06:43.936
0,25;0,35;0,25;0;7927408;10093215;10316216;648023551;19147121;1823927;2024-11-09 01:08:29.801
0,36;0,28;0,25;0;7924302;10093260;10315453;647823258;19151153;1823939;2024-11-09 01:10:29.469
0,17;0,22;0,25;0;7923472;10093256;10316081;647980620;19150190;1824109;2024-11-09 01:11:53.105
0,04;0,21;0,26;0;7919296;10093250;10315978;647897955;19151354;1823922;2024-11-09 01:12:44.558
0,26;0,13;0,26;0;7920105;10093124;10315239;648323747;19149469;1823929;2024-11-09 01:15:49.617
0,29;0,33;0,24;0;7916785;10093145;10316384;647887626;19150955;1824071;2024-11-09 01:18:14.355
0,18;0,32;0,22;0;7922310;10093200;10316329;648114201;19151817;1823975;2024-11-09 01:20:13.312
0,34;0,18;0,30;0;7921579;10093147;10315096;648119336;19149393;1823944;2024-11-09 01:21:22.472
0,17;0,28;0,29;0;7920355;10093195;10315637;647919539;19148571;1824007;2024-11-09 01:24:23.089
0,29;0,15;0,21;2;7924015;10093118;10315974;647784416;19149526;1823964;2024-11-09 01:26:44.025
0,23;0,27;0,21;0;7929074;10093125;10316551;647905302;19150772;1824092;2024-11-09 01:28:01.299
0,27;0,25;0,29;1;7926179;10093228;10315787;647609495;19152262;1824049;2024-11-09 01:29:24.593
0,18;0,26;0,28;1;7924976;10093301;10315523;648308107;19149518;1824042;2024-11-09 01:31:24.075
0,22;0,30;0,30;0;7923931;10093276;10316554;647975314;19148859;1824128;2024-11-09 01:32:55.316
0,36;0,26;0,25;0;7923299;10093137;10315004;648109071;19150821;1824130;2024-11-09 01:36:14.597
0,16;0,30;0,25;0;7926524;10093226;10315690;647901386;19148401;1824021;2024-11-09 01:37:18.332
0,32;0,37;0,27;0;7925230;10093251;10315470;648211305;19149563;1823958;2024-11-09 01:39:25.033
0,19;0,45;0,23;0;7922137;10093120;10316158;647650389;19151217;1824050;2024-11-09 01:41:19.636
0,26;0,18;0,25;1;7923049;10093210;10316507;647916958;19148834;1823978;2024-11-09 01:43:34.239
0,41;0,16;0,28;2;7926718;10093118;10315945;648159038;19149754;1824034;2024-11-09 01:45:14.430
0,32;0,22;0,27;0;7928525;10093190;10316302;648108259;19149672;1823982;2024-11-09 01:48:49.569
0,14;0,32;0,31;1;7923216;10093258;10316107;648109578;19149667;1824126;2024-11-09 01:48:52.808
0,25;0,16;0,22;1;7929193;10093170;10315346;647829409;19149889;1823968;2024-11-09 01:51:58.285
0,42;0,35;0,23;1;7931742;10093227;10315484;648223245;19153122;1823970;2024-11-09 01:53:51.276
0,36;0,24;0,27;2;7923893;10093194;10315603;647981582;19148486;1824000;2024-11-09 01:56:31.625
0,40;0,19;0,26;0;7922456;10093215;10316337;647778330;19150409;1823971;2024-11-09 01:58:05.288
0,23;0,31;0,24;0;7922517;10093189;10315627;648315446;19151571;1823974;2024-11-09 01:58:53.899
0,23;0,21;0,23;2;7926886;10093242;10315716;648342293;19152369;1824105;2024-11-09 02:01:42.025
0,43;0,36;0,18;1;7929003;10093203;10315978;647846555;19148836;1824134;2024-11-09 02:04:23.172
0,32;0,19;0,17;2;7921107;10093217;10315965;648040660;19148705;1824029;2024-11-09 02:04:42.169
0,30;0,20;0,30;0;7933479;10093180;10316098;648037924;19149176;1824139;2024-11-09 02:06:48.335
0,41;0,33;0,23;0;7926628;10093138;10316374;647746627;19152003;1824127;2024-11-09 02:10:23.955
0,25;0,19;0,23;2;7922978;10093265;10315835;647984418;19153618;1824112;2024-11-09 02:10:41.033
0,32;0,16;0,17;0;7922332;10093196;10315845;647880393;19151281;1824169;2024-11-09 02:13:46.345
0,08;0,22;0,34;0;7923236;10093286;10316313;648099988;19153766;1824126;2024-11-09 02:14:46.543
0,19;0,33;0,21;2;7923018;10093202;10316083;648239600;19152994;1824107;2024-11-09 02:17:33.799
